ALLOC_KEY,v_all
13802554,0.032722849
13802555,0.283239692
13812550,0.00999197
13812551,0.207854137
13812552,0.053776011
13812553,0.74245137
13822550,0.28819409
13822551,0.274050862
13822552,0.293195575
13822553,0.138964176
13832550,0.05703181
13832551,0.273299366
13832552,0.219604865
13812554,0.813451827
13812555,0.935844541
13822554,0.892020166
13822555,0.830241859
13822556,1.082057118
13832553,0.25486657
13832554,1.228169322
13832555,0.876378298
13832556,1.023475885
13832557,0.650964737
13842552,0.070166543
13842553,0.868859947
13842554,1.344742417
13842555,9.722367287
13842556,0.842073321
13842557,1.046496153
13842558,2.100028992
13852552,0.389836669
13852553,1.409734011
13852554,8.578654289
13852555,12.35737419
13852556,1.838171721
13852557,1.980951309
13852558,1.367272019
13862552,0.863586187
13862553,0.802096784
13862554,19.59160995
13862555,12.02903748
13862556,1.932635307
13862557,0.00643292
13872551,0.346862257
13872552,0.684199691
13872553,2.453860521
13872554,4.198161602
13872555,2.931853533
13882552,1.559259653
13882553,2.710445404
13882554,1.424810648
13892552,2.770308256
13892553,1.837847352
13892554,0.00643292
13902552,3.917176723
13902553,0.701869667
13932552,0.00643292
13942550,0.700595617
13942551,0.794908881
13942552,0.435570747
13942555,0.00643292
13942556,0.802253664
13952550,0.02882525
13952551,0.199465737
13952552,0.329234034
13952553,0.04139458
13952555,0.665090382
13952556,0.00643292
13962549,0.631242931
13962550,0.24473685
13962551,0.159421682
13962552,0.119799413
13962554,0.01730454
13962555,0.288323373
13962556,0.00637871
13972550,0.09591186
13972551,0.1412393
13972552,0.104016237
13972553,0.160431355
13972554,0.046416651
13972555,0.344884247
13982547,0.321965843
13982548,0.091518857
13982549,0.018503491
13982550,0.110581689
13982551,0.270737082
13982552,0.374679416
13982553,0.332199097
13982554,0.175789773
13982555,0.505775869
13992547,0.117919847
13992549,0.036679
13992550,0.137163565
13992551,0.084198177
13992552,0.194483995
13992553,0.36564967
13992554,0.150862962
13992555,0.424968898
14002547,0.808468759
14002549,0.0094286
14002550,0.125278085
14002551,0.033381268
14002552,0.230125904
14002553,0.162896067
14002554,0.370347857
14002555,0.077221192
14012548,0.0096515
14012549,0.02754622
14012550,0.044106942
14012551,0.061886039
14012552,0.018422371
14012553,0.142848417
14012554,0.101618648
14012555,0.72939086
14022547,0.05517396
14022548,0.054810889
14022549,0.106983058
14022550,0.089531377
14022551,0.141897634
14022552,0.018422371
14022553,0.018550741
14022554,0.188653424
14022555,0.560079336
13792545,0.01808341
13792546,0.00895672
13792547,0.134547502
13802546,0.00935336
13812545,0.00304254
13812547,0.03408055
13812549,0.115733027
13822545,0.02454824
13822546,0.01191097
13822547,0.197244734
13822549,0.050860848
13832545,0.02555339
13832546,0.027103949
13832547,0.109389409
13832548,0.206823513
13842545,0.0076442
13842546,0.01030196
13842547,0.100805447
13842548,0.759549797
13842549,0.072429627
13842550,0.096214913
13842551,0.099390641
13852546,0.01065305
13852547,0.112865537
13852548,0.251266718
13852549,0.09637592
13852550,0.094998688
13852551,0.264344305
13862545,0.00095235
13862546,0.0068559
13862547,0.072656631
13862548,0.163102642
13862549,0.01391653
13862550,0.094769023
13862551,0.153692156
13872546,0.03009996
13872547,0.100404859
13872548,0.088155597
13872549,0.00782405
13872550,0.094872668
13882545,0.00136633
13882546,0.00391901
13882547,0.028340431
13882548,0.204840258
13882549,0.042069212
13882550,0.088618159
13882551,0.2423397
13892547,0.01387814
13892548,0.00960789
13892549,1.057579041
13892550,0.456925541
13902548,0.016571131
13902544,0.065260671
13902547,0.067929432
13912544,0.664062202
13912545,0.00768908
13912547,0.0052435
13912548,0.087956794
13922545,0.022791799
13922546,0.00372434
13922547,0.02137319
13932546,0.055311181
13932547,0.230877295
13942547,0.921197057
13952546,0.06133803
13952547,1.631927013
13952548,0.657941639
13962546,0.03466529
13962547,1.674583435
13962548,0.794204414
13972546,0.03412386
13972547,0.164753884
13982546,0.073037967
13922551,0.048355319
13922556,0.048355319
13932551,5.956627846
13932555,0.018720521
13932556,4.948406219
13922552,0.048355319
13912552,5.074674606
13912553,0.048355319
12702638,0.922306895
12702639,1.675985575
12712637,0.885260403
12712638,2.285633087
12712639,0.813682973
12722637,2.860136986
12722638,0.908376455
12722639,0.872190475
12722640,0.736315548
12722641,1.538734078
12722642,0
12732636,1.500059247
12732637,1.125906825
12732638,1.491147041
12732639,3.387795448
12732640,0.832152843
12732641,0.706781149
12732642,0
12742635,3.635250092
12742636,1.463683724
12742637,0.834667921
12742638,1.374299765
12742639,0.955964983
12742640,2.165398836
12742641,1.372785926
12752636,1.65621233
12752637,0.05994612
12752638,0.103958197
12752639,0
12752640,1.116000652
12752641,0
12762636,1.189242363
12762637,0.098736733
12762638,0.041899029
12762639,0.082449198
12772637,1.001829982
12772638,0.189505324
12772639,0.149041772
12782638,0
12782639,0
12612631,2.418931007
12612632,2.394443035
12622631,0.805366755
12622632,0.973689258
12432641,2.167117596
12432642,1.390186429
12432643,0.890515268
12432644,0.781250954
12442640,2.161596775
12442641,1.562910914
12442642,0.449331939
12452637,2.182526588
12452638,2.139799833
12452639,2.161514044
12452640,1.919829726
12452641,1.85207963
12452642,0.343025655
12462635,1.636066318
12462636,2.178215742
12462637,2.187440634
12462638,2.098129749
12462639,2.186477661
12462640,2.141079426
12462641,1.894928813
12462642,1.299729347
12472633,1.385595918
12472634,1.542469382
12472635,1.625302315
12472636,1.872934699
12472637,1.921053767
12472638,1.909716249
12472639,2.163138866
12472640,2.296819687
12472641,1.172869921
12472642,0.685011744
12482631,1.244985819
12482632,1.900172472
12482633,2.065196753
12482634,1.032557607
12482635,1.704802394
12482636,1.55213213
12482637,1.664110541
12482638,2.222615242
12482639,2.210050344
12482640,2.208059549
12492632,2.031386375
12492633,1.481393337
12492634,2.125332117
12492635,2.289630651
12492636,1.99901545
12492637,2.216038465
12492638,2.031716347
12492639,2.283093214
12492640,2.20657444
12492641,2.072062731
12502632,1.308428884
12502633,2.239275455
12502634,2.246716261
12502635,2.223077774
12502636,2.03592658
12502637,1.87655437
12502638,2.058449745
12502639,2.12141943
12502640,2.047874689
12502641,0.26070261
12502642,1.7775172
12512633,2.211164474
12512634,1.800891399
12512635,1.561588287
12512642,0.064041503
12512643,1.759850025
12522633,1.886664271
12612648,4.228552341
12612649,0
12622648,0
12512620,0.8216151
12512621,0.938212693
12512622,0.905792654
12512623,0.946534872
12512624,0.902532101
12522615,0.463131249
12522618,0.77795136
12522619,0.792684913
12522620,0.776825488
12522621,0.776093662
12522622,0.912809312
12522623,0.693213701
12532614,0.567935169
12532615,0.736679792
12532616,0.631248415
12532617,0.617412925
12532618,0.32995829
12532619,0.280538857
12532620,0.914723516
12532621,0.995478868
12532622,0.813932419
12542614,0.642812252
12542615,0.518387496
12542616,0.047364488
12542617,0.552341461
12542618,0.00624703
12542619,0.848951221
12542620,0.894703805
12542621,0.855520248
12542622,0.764646947
12552613,0.01849254
12552614,0.783823133
12552615,0.509561241
12552616,0.01293315
12552617,0.086815618
12552618,0.00653193
12552619,0.748939574
12552620,0.899126887
12552621,0.771457791
12552622,0.319600493
12562614,0.859830678
12562616,0.00103991
12562617,0.00822766
12562618,0.907909989
12572614,0.00156916
12572615,0.0032945
12572617,0.392242849
12532612,0.00621383
12542610,0.908339202
12552609,1.045947313
12552610,0.01448872
12562606,0.71992296
12562609,0.559735954
12562610,0.084487952
12562611,0.084139019
12562612,0.00705902
12572605,1.834077358
12572606,1.386925459
12572608,0.00627226
12572611,0.38348493
12582603,1.386102557
12582604,1.771799922
12582605,2.030893803
12582606,1.351235151
12582607,0.00113668
12582609,0.00451366
12582610,0.00208766
12582611,0.00495907
12582612,0.0039653
12582613,0.00278886
12582614,0.00261247
12582615,0.018141979
12592603,0.714256823
12592604,0.749177873
12592605,2.106322289
12592606,1.121431589
12592607,0.00301431
12592609,1.727662444
12592610,2.515258074
12592611,0.01373322
12592612,0.017928081
12592613,1.670426488
12592614,1.008203268
12592615,1.625316858
12602602,0.00642053
12602603,0.00141142
12602604,0.0025008
12602605,0.986323953
12602606,0.01104017
12602607,0.040483288
12602608,1.680962801
12602609,2.730425358
12602610,2.645543098
12602611,1.722055674
12602612,0.981669128
12602613,2.169949293
12612608,2.560479879
12612609,0.53768748
12612610,1.386000991
12612611,2.797302961
12612612,2.165560484
12622609,0.059095431
12622610,0.109792739
12622611,2.736386776
12622612,2.427084208
12602637,1.305589676
12602638,1.160244226
12602639,1.058434248
12602640,1.295047402
12612636,2.654523134
12612637,2.467280626
12612638,1.380594373
12612639,1.214287162
12612640,1.577933073
12622636,2.225643873
12622637,2.435673237
12622638,0.850774765
12622639,1.576750636
12632635,1.035799146
12632639,0.01924899
12642635,0.01950914
12642636,0.108035304
12642638,0.125493631
12652633,1.235175371
12652634,0.02022364
12652635,0.037166279
12652636,0.219283015
12652637,0.023091691
12662632,0.834446371
12662633,0.051913269
12662634,0.220478967
12662635,0.318151623
12662636,0.351195365
12662637,0.432312578
12672632,0.911649644
12672633,0.997992933
12672634,0.273275793
12672635,0.04899152
12672636,0.966840684
12672637,0.37905857
12682632,1.827845812
12682636,0.592931092
12482630,0.567718863
12492628,0.823868036
12492629,0.370498449
12492630,0.332010031
12492631,0.887492478
12502626,0.400262654
12502627,0.106158152
12502628,0.060193788
12502629,0.149068907
12502630,0.070155062
12502631,0.436698526
12512625,0.776316464
12512626,0.470776051
12512627,0.277137905
12512628,0.161992073
12512629,0.588959157
12512630,0.535154104
12512631,0.254751086
12512632,0.121031277
12522625,0.222276896
12522626,0.147016585
12522627,0.176971436
12522628,0.510695934
12522629,0.257328898
12522630,0.26151678
12522631,0.112912402
12522632,0.132951677
12532623,0.059565641
12532624,0.135840058
12532625,0.622953832
12532626,0.889546216
12532627,0.715652347
12532628,0.565760732
12532631,0.01306547
12532632,0.01287165
12542623,0.855297506
12542624,0.00598304
12542625,0.864119887
12542626,0.746380389
12542627,0.962029338
12542628,0.919694066
12542629,0.347588748
12552623,0.00469848
12552624,0.265358061
12552625,1.155300379
12552626,1.168887258
12552627,1.23147428
12552628,1.070193768
12552629,0.315091729
12562623,0.0066108
12562624,1.235922575
12562625,1.132281065
12562626,1.250828862
12562627,1.199894428
12562628,1.098188519
12562629,0.333856106
12562630,0.03130307
12572624,0.01607368
12572625,0.919772029
12572626,1.142181993
12572627,1.147094131
12572628,1.169519067
12572629,0.962980449
12582623,0.29300648
12582624,1.748751521
12582625,1.716011405
12582626,1.094715714
12582627,0.682125449
12582628,1.048656225
12582629,0.0855079
12582630,0.028419981
12582631,0.44102332
12592624,2.660122871
12592625,2.20892334
12592626,1.220467567
12592631,1.664493918
12422645,0.071425147
12432645,0.498764813
12432646,0.285226852
12432647,0.792475879
12442644,0.820286155
12442645,0.769614518
12442646,0.338044643
12442647,0.491078794
12452643,0.371626556
12452644,0.2034477
12452645,0.741683722
12452646,0.570815206
12452647,0.682368815
12462643,1.509935617
12462644,1.48074913
12462645,0.934602022
12462646,0.454795241
12462647,0.423455179
12472643,0.590883911
12472644,0.952778995
12472645,1.253409028
12472646,1.040055394
12472647,0.91418916
12472648,0
12482641,1.868728876
12482642,1.534883499
12482643,1.349775672
12482644,1.218477845
12482645,1.58448112
12482646,1.783953309
12482647,0.224392116
12482648,0.716372967
12492642,1.567676067
12492643,1.312478065
12492644,1.229285955
12492645,2.83592701
12492646,2.297145844
12492647,0.242971435
12492648,0.487919152
12502643,1.603516936
12502644,3.044257879
12502645,3.720946789
12502646,1.91512692
12502647,1.967873335
12502648,0
12512644,3.738160133
12512645,3.788186312
12512646,4.135836601
12512647,1.895380855
12512648,0
12512649,0.893638313
12522646,4.138786316
12522647,2.333290577
12522648,2.430679798
12522649,1.738685369
12532645,3.66872859
12532646,4.155344486
12532647,1.379136443
12532649,0
12542646,4.022772312
12622643,0.41045931
12632641,0.672093153
12632642,0.47850579
12632643,0.274608552
12642639,0.250275761
12642640,0.01249805
12642641,0.405551553
12642642,0.289204448
12642643,0.6491642
12652639,0.0116977
12652641,0.018010961
12652642,0.278908938
12652643,0.24061875
12662638,0.072992988
12662640,0.687630296
12662641,0.265497953
12662642,0.079325721
12662643,0.324481249
12662644,0.00566466
12662647,0.634467304
12672639,0.01485669
12672640,0.323574185
12672641,0.094624877
12672642,0.041027989
12672643,0.963124812
12672644,0.905448914
12672645,0.817900836
12672646,1.107566357
12672647,0
12682638,0.069096737
12682639,0.070261918
12682640,0.218084365
12682642,0.557715893
12682643,0.674548388
12682644,0.878002882
12682645,1.648271561
12682646,0
12692638,0.581119597
12692639,0.367118686
12692640,0.792817414
12692641,0.01224198
12692642,0.218630955
12692643,0.430726439
12692644,0.565036416
12692645,0
12702640,0.041626301
12702641,0.01172172
12702642,1.013661504
12702643,0.418813646
12702644,0.601678073
12712641,0.157198176
12712642,0.380910128
12712643,0
12662628,1.430900574
12662629,1.131684899
12662630,0.620595634
12662631,0.885268569
12672627,1.569073677
12672628,1.129946351
12672629,1.197344065
12672630,1.072611928
12672631,1.117725253
12682627,1.727633595
12682628,1.436088324
12682629,1.763584852
12682630,1.44952786
12682631,1.398358345
12682633,0.823260844
12682634,2.444498539
12682635,0.810552239
12692627,1.973654985
12692628,0.833306074
12692629,2.109931707
12692630,2.041784286
12692631,2.71988225
12692632,2.724842548
12692633,2.566145658
12692634,1.080260754
12692635,1.02279532
12692636,0.997028053
12692637,0.790231824
12702627,0.047858272
12702628,1.96679616
12702629,2.123428583
12702630,0.755696774
12702631,0.810644567
12702632,0.988345802
12702633,2.834654093
12702634,2.917455435
12702635,1.055448413
12702636,0.990388215
12702637,2.649349928
12712627,0.537715554
12712628,2.194808483
12712629,2.043658257
12712630,0.697034955
12712631,0.019075319
12712632,0.843984365
12712633,0.977970243
12712634,0.990766704
12712635,2.495818615
12712636,0.916495383
12722632,0.816668272
12722633,0.974246979
12722634,0.95058459
12722635,2.50829339
12722636,0.974247873
12732634,1.14659822
12732635,1.203323841
12722627,0.059978329
12722628,0.917441726
12722629,0.936885953
12722630,0.927661657
12722631,2.202720642
12732628,0.979390204
12732629,0.936589599
12732630,0.954289734
12732631,0.984571159
12732632,0.877214134
12732633,0.87879324
12742628,0.926556468
12742629,0.953555882
12742630,0.973191321
12742631,2.483860016
12742632,0.842315435
12742633,0.519980073
12742634,1.045980573
12752628,0.934812129
12752629,0.194601983
12752630,0.703662097
12752633,0.054714601
12752634,0.083470568
12752635,0.677214444
12762629,0.362088352
12762631,2.19110775
12762633,0.00519902
12762635,1.04861784
12772629,0.811152816
12772631,0.907464206
12772632,0.665391326
12772633,1.073226452
12772634,0.432813525
12772635,0.551703095
12772636,2.177059412
12782629,0.698955536
12782630,0.908792317
12782631,2.56777072
12782632,0.984351337
12782633,0.628894806
12782634,0.706623793
12782635,0.736987114
12782636,0.580760777
12782637,0.620646298
12792629,0.916567504
12792630,1.033022404
12792631,1.012261629
12792632,2.450838327
12792633,0.976008296
12792634,0.842541575
12792635,0.733905613
12792636,0.50168848
12792637,0
12802629,0.998162627
12802630,1.036156297
12802631,2.520204306
12802632,0.830549836
12802633,0.813868582
12802634,0.801965892
12802635,0.343607485
12802636,0
12812630,1.014835238
12812631,0.663687527
12812632,1.710557222
12812633,0.595945776
12812634,0
12822630,0.55510205
12822631,0.10938146
12822632,0
12832631,0
12542643,1.260178328
12542644,2.09201932
12552641,2.840633869
12552642,1.943535805
12552643,1.928327322
12552644,2.188308716
12562639,4.026560783
12562640,3.602178097
12562641,3.25145483
12562642,1.892754197
12562643,1.840264916
12562644,1.981824398
12572639,4.042731762
12572640,3.717042446
12572641,3.117738962
12572642,2.817671299
12572643,1.765314579
12572644,1.984236956
12572645,2.747160912
12582639,2.848146439
12582640,3.88867116
12582641,3.117482662
12582642,3.396992922
12582643,2.661311865
12582644,2.121028662
12582645,1.843847871
12592641,1.877329707
12592642,2.703867197
12592643,2.988470793
12592644,2.786239862
12602641,2.603217125
12602642,2.850860596
12602643,2.710515261
12602644,3.358398676
12612641,2.54046154
12612642,2.658488274
12612643,3.046709061
12612644,1.013636708
12622640,3.190604448
12622641,3.254431009
12622642,2.305415869
12552650,1.170685172
12562650,0.845621467
12572648,0.339765459
12572649,2.14411974
12572650,1.687851429
12582646,1.430726528
12582647,0.442345917
12582648,0.322407335
12582649,2.11482358
12582650,3.292173624
12592645,1.790028691
12592646,1.491518617
12592647,0.399794281
12592648,0.14391008
12592649,1.562888145
12592650,0
12602645,1.837049007
12602646,0.541780531
12602647,0.44179529
12602648,0.746707797
12602649,1.82087326
12602650,0
12612645,0.758781016
12612646,0.418282896
12612647,0.438320935
12622644,0.284603477
12622645,0.252769738
12622646,0.261677116
12632644,0.248465925
12632645,0.050160009
12632646,0.266433865
12632647,2.336658478
12632648,2.360482454
12642644,0.0190221
12642646,0.326702058
12642647,3.31600523
12642648,2.17036891
12652646,0.710640609
12652647,2.56794858
12652648,0
12662645,0.143760741
12662646,2.238949776
12532633,1.357960343
12532634,1.63383317
12542633,1.682118654
12542634,1.65958786
12542635,1.464933634
12542637,0.038232312
12552632,0.01177461
12552633,1.404376864
12552634,1.530562162
12552635,1.683189154
12552636,1.317641377
12552637,1.107069731
12552638,1.432954431
12562631,0.00622533
12562632,0.085328721
12562633,1.154610753
12562634,1.602203369
12562635,1.627299309
12562636,1.375936151
12562637,1.038809896
12562638,1.472304702
12572632,0.00618713
12572633,0.881876349
12572634,0.673697889
12572635,0.999668241
12572636,0.977894306
12572637,0.756225109
12572638,1.750903845
12582632,0.00613847
12582633,0.108408779
12582634,0.00550498
12582635,1.002907634
12582636,1.07881391
12582637,1.128636956
12582638,1.059036851
12592632,0.606539786
12592633,0.919780135
12592634,0.743220687
12592635,1.183995724
12592636,1.271081209
12592637,1.174608946
12592638,1.162859917
12592639,1.052781105
12592640,1.834422469
12602633,1.115747333
12602634,1.242566347
12602635,1.262854815
12602636,1.423536897
12622623,0.00580345
12622624,0.319286913
12622625,0.336627036
12632623,0.00265017
12632624,0.210909709
12632625,0.252635449
12642623,0.02061764
12642624,0.543605685
12642625,1.185241461
12642626,1.804000258
12642627,1.869528294
12652622,1.709645271
12652623,1.620393753
12652624,1.837514281
12652625,1.865748644
12652626,1.518123865
12652627,1.728799582
12652628,1.586489797
12662621,1.034961224
12662622,1.745270014
12662623,1.514212251
12662624,1.850592256
12662625,1.875084043
12662626,1.692191482
12662627,1.686611533
12672622,1.478228331
12672623,1.880279303
12672624,2.236214399
12672625,2.20783329
12672626,2.129099369
12682624,2.48519516
12682625,2.42716217
12682626,2.498236179
12692625,1.371467233
12692626,2.287848473
12542649,1.131112099
12542650,1.817592144
12552649,1.924465537
12562648,0.899320483
12562649,0.316779017
12532648,2.208146334
12542645,2.9089396
12542647,0.930175543
12542648,1.17455411
12552645,2.911755323
12552646,3.559924364
12552647,0.8834396
12552648,1.055571437
12562645,3.282126665
12562646,3.970895767
12562647,1.280048251
12572646,3.936020613
12572647,1.314330339
12512636,1.356443882
12512637,1.218473673
12512638,0.980611205
12512639,0.998425126
12512640,1.271659851
12512641,0.017348111
12522634,1.053252101
12522635,1.044787884
12522636,1.117124081
12522637,1.154266834
12522638,1.059326172
12522639,1.621082306
12522640,2.487682581
12522641,2.230737925
12522642,1.950697899
12522643,1.956541777
12522644,2.084400415
12522645,1.906634092
12532635,1.283175826
12532636,1.139905334
12532637,1.143621445
12532638,2.261346817
12532639,2.752495527
12532640,2.768125057
12532641,2.423085928
12532642,1.903572321
12532643,1.882043242
12532644,1.826025724
12542638,2.047473907
12542639,2.742935896
12542640,2.730977058
12542641,2.1383605
12542642,2.036147118
12552639,3.060055494
12552640,2.908451796
12592627,0.00182136
12592628,0.493950456
12592629,1.920081258
12592630,2.04082346
12602626,1.092942357
12602627,1.061027527
12602628,1.09908855
12602629,3.344380856
12602630,3.25696826
12602631,3.163658381
12602632,2.709091902
12612625,0.956068635
12612626,0.982758343
12612627,0.907512069
12612628,1.061722875
12612629,3.051843882
12612630,3.00739193
12612633,2.339662075
12612634,2.055841446
12612635,2.26984787
12622626,0.00952518
12622627,0.0214354
12622628,1.09499228
12622629,1.693795443
12622630,1.929293275
12622633,1.812396169
12622634,2.48765111
12622635,2.147224665
12632626,0.698109329
12632627,1.926262379
12632628,1.015164495
12632629,1.451015353
12632630,1.837872028
12632631,1.787666202
12632632,1.939352632
12632633,2.201403618
12632634,1.971507907
12642628,2.033880472
12642629,1.936150551
12642630,1.431551218
12642631,0.17130889
12642632,1.969502687
12642633,2.027360439
12642634,1.669760585
12652629,1.472386122
12652630,0.058480151
12652631,0.110091403
12652632,1.758131504
12562619,1.110190511
12562620,0.865680754
12562621,0.431078494
12562622,0.907248259
12572618,1.065464377
12572619,1.007490635
12572620,0.127340421
12572621,0.924646676
12572622,0.996844113
12582617,0.871359527
12582618,1.580260158
12582619,0.770666659
12582620,0.729068637
12582621,1.142029881
12582622,1.06883657
12592616,1.172100067
12592617,1.001003027
12592618,2.415769815
12592619,0.707924724
12592620,0.10390874
12592621,1.180268168
12592622,1.799888849
12592623,1.059066534
12602614,1.385706663
12602615,1.595867991
12602616,1.349290013
12602617,2.389425278
12602618,1.985583663
12602619,1.306829572
12602620,1.384896517
12602621,1.419907928
12602622,1.972792387
12602623,1.552848697
12602624,2.086083889
12602625,1.601448774
12612613,0.223163575
12612614,1.675546408
12612615,1.834964395
12612616,2.515541792
12612617,2.781394243
12612618,1.878798604
12612619,1.639594913
12612620,1.984268188
12612621,2.070562363
12612622,1.915906787
12612623,0.191107571
12612624,0.096839629
12622613,0.00235061
12622614,0.074888207
12622615,0.00615941
12622616,1.513369083
12622617,1.328962564
12622618,1.550671339
12622619,1.548569918
12622620,1.343927979
12622621,1.185064077
12622622,0.968872368
12632612,1.182729602
12632615,0.00298155
12632620,0.00394241
12652621,0.718521118
12402583,0.00310148
12402584,0.58023113
12542599,0.076048367
12552598,0.068282753
12552599,0.512808323
12552600,0.611747503
12562597,0.349080294
12562598,0.530868113
12562599,0.766267002
12562600,0.431813508
12562601,0.00953862
12562604,0.059766311
12562605,0.516580462
12572597,0.523967445
12572598,0.614814281
12572599,0.72315532
12572600,0.01683663
12572603,0.392649651
12572604,0.757276952
12582597,0.74713397
12582598,0.79846257
12582599,0.813067019
12582600,0.333543509
12582602,0.407931358
12592597,0.791825294
12592598,0.840625942
12592599,0.463536024
12592600,0.107587382
12592602,0.578182399
12602597,0.711641908
12602598,2.15899229
12602599,1.079471707
12602600,0.747281671
12602601,0.227641553
12612598,0.043572109
12612599,0.113635808
12612600,0.991204679
12622597,0.05541141
12622598,0.04887747
12622600,0.151562542
12632598,0.04349431
12632599,0.088628583
12202582,0.01462507
12202583,0.129567713
12202584,0.01455678
12212581,0.01394564
12212582,0.045618951
12212583,0.038936961
12222581,0.01895375
12222582,0.065274887
12222583,0.00580687
12232581,0.04451552
12232582,0.02224334
12232583,0.073493868
12242580,0.288002223
12242581,0.028247669
12242582,0.036793578
12252579,0.583620489
12252580,0.06458772
12252581,0.019932941
12252582,0.082163028
12262578,0.117849901
12262579,0.162014619
12262580,0.031686671
12262581,0.054269269
12262582,0.090455368
12272577,0.07876382
12272578,0.050781999
12272579,0.402650237
12272580,0.133746073
12272581,0.140344143
12272582,0.216375723
12282578,0.223350465
12282579,0.166108578
12282580,0.11495769
12282581,0.644553483
12282582,0.738314569
12292577,0.069794178
12292578,0.17923668
12292579,0.222621366
12292580,0.101449788
12292581,0.00752752
12292582,0.71350044
12302577,0.091212727
12302578,0.01862772
12302579,0.327258766
12302580,0.050295819
12302581,0.0299803
12302582,0.052082051
12312578,0.478484303
12312579,0.608368397
12312580,0.298666507
12312581,0.140829042
12312582,0.062369201
12322578,0.291663498
12322579,0.090611219
12322580,0.057024218
12322581,0.00927963
12322582,0.00360587
12332579,0.033208739
12332580,0.00672617
12332581,0.03927169
12332582,0.017972531
12342579,0.01897233
12342581,0.026641659
12342582,0.093172848
12352578,0.273161918
12352579,0.07711152
12352580,0.291827738
12352581,0.291535109
12362578,0.079055183
12362579,0.476498932
12362580,1.95086062
12372579,0.108296648
12372580,0.454707235
12382579,0.0074944
12382580,0.00851703
12382582,0.022807609
12392579,0.0066323
12392584,0.048832219
12392585,0.099008642
12392586,0.22301203
12392587,0.157995626
12402579,0.021551181
12402580,0.033085581
12402581,1.01460886
12402582,0.921159446
12402585,0.525568128
12402586,0.344205171
12402587,1.321713924
12402588,0.823244929
12402589,0.513533115
12402590,0.507028103
12412579,0.168972477
12412580,0.042751979
12412581,0.435766459
12412582,0.059527501
12412583,0.259947479
12412584,0.771730244
12412585,1.52032578
12412586,1.31370604
12412587,1.638683438
12412588,0.735824883
12412590,0.066671818
12422579,0.14429377
12422580,0.024522601
12422582,0.00881164
12422583,1.140757918
12422584,1.295547128
12422585,2.225957394
12422586,1.88768208
12422587,0.67304492
12422588,0.00898336
12432580,0.765992641
12432583,0.04619303
12432584,0.127584457
12432585,0.064356461
12432586,1.470239401
12432587,0.54063046
12442581,1.075204372
12442583,0.00336291
12442586,0.516278803
12452582,0.113840804
12452583,0.030771039
12352593,0.285270095
12352595,0.00825093
12352596,0.00373993
12352597,0.00859462
12352598,0.00988145
12352599,0.01558303
12362595,0.00809514
12362597,0.0061813
12372594,0.00599767
12392594,0.00603653
12402591,0.352489382
12402592,0.00874006
12402594,0.02147679
12412591,0.252990305
12412592,0.116607852
12412593,0.05460516
12412594,0.176137641
12412595,0.066769078
12422593,0.047224011
12422595,0.03791859
12432594,0.037841588
12442594,0.080799609
12452601,0.00494055
12482591,0.120396912
12482592,0.797873855
12492590,0.047129501
12492591,1.100042224
12492592,1.7999506
12492593,0.621709943
12502586,3.147996187
12502587,1.736254334
12502588,0.03425286
12502589,0.00568659
12502590,0.697067797
12502591,2.293406248
12502592,2.190646172
12502593,0.298279166
12512587,3.026490927
12512588,1.038393974
12512589,0.806972563
12512590,0.438503295
12512591,1.990414739
12512592,1.637480497
12512593,0.190649554
12522588,2.568623304
12522589,3.003528595
12522590,2.636024952
12522591,0.669127226
12532588,3.134907961
12532589,3.068347692
12532590,0.51804316
12532591,0.038150229
12532592,0.104723632
12542589,2.954869032
12542590,1.059343576
12542591,0.047646571
12552590,0.606484711
12552591,0.031350259
12272617,0.201737359
12272618,0.173775405
12272619,0.133513063
12282614,0.063546963
12282615,0.01474819
12282616,0.01797287
12282617,0.00529353
12282618,0.018793549
12292614,0.023577951
12292618,0.041181602
12302611,0.089636482
12302613,0.22158964
12302614,0.019956101
12302616,0.052074339
12302617,0.042572811
12312610,0.02212581
12312612,0.01245612
12312613,0.0047152
12312614,0.00664993
12312615,0.02387079
12312616,0.066232599
12312617,0.132940888
12322607,0.00499425
12322608,0.01389833
12322609,0.01324352
12322611,0.04737673
12322613,0.032989308
12322614,0.079264633
12322615,0.01920216
12322616,0.023830149
12332605,0.318576664
12332606,0.055239949
12332607,0.02728978
12332608,0.01440063
12332611,0.01596925
12332612,0.00626515
12332613,0.124022648
12332614,0.107446022
12342605,0.00637354
12342610,0.02075671
12342611,0.06981279
12342612,0.049370751
12342614,0.02387079
12342615,0.182082266
12342616,0.072755091
12352606,0.0086371
12352610,0.02155786
12352611,0.045025021
12352612,0.02662041
12352613,0.099594668
12352614,0.423925966
12362612,0.506480694
12362613,0.829940081
12362614,0.753959715
12372610,0.198992804
12372611,0.689042985
12372612,0.768514812
12372613,0.553427517
12372614,0.496466994
12382609,0.423159093
12382610,0.664814413
12382611,0.724499524
12382612,0.697115064
12382613,0.72434026
12382615,0.01920216
12392609,0.428644806
12392610,0.272103578
12392611,0.837992013
12392612,0.471826494
12392613,0.573294938
12392614,0.018017771
12402604,0.0083246
12402606,0.08630114
12402607,0.110446088
12402608,0.178333879
12402609,0.428558379
12402610,0.601370633
12402611,0.671532571
12402612,0.52309531
12402613,0.100926533
12412605,0.229856744
12412606,0.43508935
