country_name,ZS_ID,name_pov_2,povPct,povPop,IFP_mean_190,IFP_sum_190,IFP_mean_310,IFP_sum_310,WPO_mean_125,WPO_count_200,GDP_sum_gdp,POP_sum_pop,NDVI_mean,NPP_2010_mean,SOIL_mean,FOR_district_area,FOR_cover_area,FOR_cover_pct,FOR_loss_area,FOR_loss_pct,FOR_loss_annual_area,FOR_loss_annual_pct,BIODIV_pct,EBA_pct,PA_pct,CoastMean,CoastMed,OPollMean,PPollMed,ArtFiMean,ArtFiMed,DemFiMean,DemFiMed,AcidMean,AcidMed,PM_MOD_2010_mean,PM_MOD_2010_max,PM_MOD_ALL_mean,PM_MOD_ALL_max,PM2BRA_mean,PM2BRA_max,PM2DON_2013_max,PM2DON_2013_mean,PM2DON_2013_med,PM2DON_noDu_2013_max,PM2DON_noDu_2013_mean,PM2DON_noDu_2013_med,PM2DON_max,PM2DON_mean,PM2DON_noDu_max,PM2DON_noDu_mean,PM25em_mean,PM25em_max,PM10_mean,PM10_max,BC_mean,BC_max,NOx_mean,NOx_max,HG_mean,HG_max,LC_cat1,LC_cat2,LC_cat3,LC_cat4,LC_cat5,LC_cat6,LC_cat7,LC_cat8,LC_cat9,LC_cat10,LC_topcat_n,LC_topcat,LC_pchtree0005,LC_pchtree0510,LC_treesarea10,LC_treesarea05,LC_treesarea00,LC_areasumras,LC_pLCcat1_00,LC_pLCcat2_00,LC_pLCcat3_00,LC_pLCcat4_00,LC_pLCcat5_00,LC_pLCcat6_00,LC_pLCcat7_00,LC_pLCcat8_00,LC_pLCcat9_00,LC_pLCcat10_00,LC_pchLCcat1,LC_pchLCcat2,LC_pchLCcat3,LC_pchLCcat4,LC_pchLCcat5,LC_pchLCcat6,LC_pchLCcat7,LC_pchLCcat8,LC_pchLCcat9,LC_pchLCcat10,RUGG_mean,areaMolkm,ForestCoverkm,lnGDPcap2
Mozambique,1745,NHAMAGUA,84.37110138,12060,75.69247437,1362.4646,94.83322144,1706.998047,,,0.369334,3793,193.684,97.21354198,12.98518888,1705.984375,641.730957,37.61646271,34.83817291,5.428781509,2.6798594,0.417598575,0,0,44.6534729,,,,,,,,,,,4.774999991,5.400000095,4.581249982,4.900000095,7.960254339,9.025735855,13,12.40846047,12,12,11.42649098,11,13,11.92441082,12,10.95006943,2.437,3.583,2.86E-12,4.04E-12,0,0,5.95E-13,8.42E-13,0,0,0.292,0.506,0.202,0,0,0,0,0,0,0,Forest,2,0,0,0.0731,0.0731,0.0731,0.1445,0.292251825,0.505953968,0.201687396,0.000106798,0,0,0,0,0,0,0,0,0,-0.002080061,,,,,,,116001.0145,1705.984375,0.000641731,85.32154083
Mozambique,1748,MARINGUE,83.04060364,33281,73.99396515,2219.819092,89.61936188,2688.580811,,,3.79317,23587,161.304,78.9528991,6.594234237,2235.797119,618.8728027,27.68018532,59.00894165,9.534906387,4.539149284,0.733454347,0,0,61.02686691,,,,,,,,,,,5.626086961,6.5,4.534782617,4.800000191,8.25087142,8.915121078,14,13.09899418,13,13,11.65537321,12,15,13.44997311,14,12.02276325,7.623,8.719,8.264E-12,9.41E-12,0,0,0,0,0,0,0.713,0.224,0.062,0,0,0.001,0,0,0,0,Cropland,1,-0.109,0,0.0422,0.0422,0.0473,0.1895,0.686133146,0.251557738,0.061738953,0,0,0.000570149,0,0,0,0,0.039233156,-0.107981205,0.003957842,,,0,,,,,92664.41131,2235.797119,0.000618873,76.30456543
Mozambique,1782,SUSSUNDENGA,66.08959961,34054,74.79164124,1121.874634,94.00245667,1410.036865,,,20.981,22987,214.583,111.1730769,6.290823993,1293.318604,1026.871094,79.39815521,53.18022919,5.178861141,4.090786934,0.398373932,0,0,5.988180637,,,,,,,,,,,5.015384564,5.599999905,4.199999993,4.900000095,8.44786774,8.810678482,14,12.28158845,12,12,10.73375451,11,12,10.29422379,10,8.86823082,10.698,18.785,1.1285E-11,1.9858E-11,6.46E-13,1.059E-12,0,0,0,0,0.285,0.673,0.036,0.002,0,0.003,0,0,0,0,Forest,2,0,0,0.0746,0.0746,0.0746,0.1107,0.285087109,0.673588872,0.036236934,0.001602787,0,0.003414634,0,0,6.96864E-05,0,0.000488934,-0.000206885,0,0,,0,,,0.000511912,,174801.4997,1293.318604,0.001026871,48.98693466
Mozambique,1832,MAPULANGUENE,9.062199593,172,85.94893646,2836.314697,94.24169159,3109.97583,,,2.11948,7795,104.923,72.34259288,4.917618972,2682.332031,46.78094482,1.744040012,2.616845608,5.593828201,0.201295823,0.430294484,100,0,0.646629691,,,,,,,,,,,5.429629591,6.400000095,5.181481485,6,7.867745047,8.522519112,18,16.23544198,16,15,12.78634269,13,16,13.1043148,13,10.090909,1.933,2.562,2.105E-12,2.797E-12,0,0,1.338E-12,1.544E-12,0,0,0.196,0.716,0.01,0.078,0,0,0,0,0,0,Forest,2,-0.002,0,0.1688,0.1688,0.1691,0.2379,0.194207504,0.717218578,0.010475789,0.078065708,0,0,0,0,3.24328E-05,0,0.006679991,-0.001808756,0,0,,,,,0.000511912,,23341.92657,2682.332031,4.67809E-05,67.40519714
Mozambique,1743,SENA,70.8321991,26283,70.01464844,840.1757813,89.10786438,1069.294312,,,17.3024,27642,135.222,73.64583302,1.93529572,892.8858643,26.2562027,2.940600157,11.64875984,44.36574554,0.89605844,3.412749767,0,0,25.71432114,,,,,,,,,,,5.962499976,6.199999809,5.31249994,5.699999809,8.303666524,8.480987549,15,13.21912351,13,13,11.7065073,12,16,14.44621468,15,12.89907074,8.51,13.295,0,0,0,0,0,0,0,0,0.886,0.031,0.005,0.013,0,0.036,0,0,0.028,0,Cropland,1,-0.914,0,0.0004,0.0004,0.0042,0.0755,0.837045372,0.082447894,0.003780139,0.012055578,0,0.036473233,0,0,0.028197793,0,0.058952816,-0.622057021,0.216214716,0.09321969,,0,,,0,,63859.03963,892.8858643,2.62562E-05,54.40901184
Mozambique,1795,INHASSORO,54.31620026,25282,74.3320694,4385.592285,89.65964508,5289.918945,,,363.649,42953,188.468,86.4673918,0.910977546,4667.352539,1732.258423,37.11436844,101.1522446,5.839327812,7.780941963,0.449179053,91.00080109,58.04666901,0,3.99567318,3.74417305,0.107659526,0.120673314,0.074837722,0.071675889,0.158815786,0.174563572,0.863860846,0.960369766,2.263043471,2.799999952,2.184782585,2.700000048,4.79020949,6.732800961,9,8.068344436,8,6,5.210954848,5,8,7.24278307,6,4.643474102,3.41,3.712,3.673E-12,3.911E-12,0,0,0,0,0,0,0.178,0.785,0.028,0.006,0,0.002,0,0,0.002,0,Forest,2,-0.002,-0.001,0.3179,0.3181,0.3189,0.4055,0.17540288,0.787553012,0.027873438,0.005745924,0,0.001693335,0,0,0.001731388,0,0.012691205,-0.002947383,0,0.016556101,,0,,,0,,17894.86116,4667.352539,0.001732258,22.76885986
Mozambique,1615,CUAMBA,41.79899979,33463,44.40291977,1154.47583,75.62928009,1966.361328,,,80.4367,109593,196.636,96.03260936,7.452496414,2172.372803,812.593811,37.40581894,69.65348053,8.571746826,5.357960224,0.659365118,0,0,0,,,,,,,,,,,3.539130408,4.099999905,3.365217406,4,5.915904522,7.013640881,10,8.702747253,9,9,7.997802198,8,10,8.965384483,9,8.144505501,6.766,9.367,0,0,0,0,1.486E-12,1.891E-12,0,0,0.484,0.406,0.093,0.005,0,0.001,0.011,0,0,0,Cropland,1,-0.015,-0.003,0.0728,0.073,0.0741,0.1812,0.47798875,0.413019419,0.092472754,0.005194142,0,0.000510899,0.010814033,0,0,0,0.013449787,-0.017730085,0.009668512,0,,7.99162E-05,0,,,,27559.645,2172.372803,0.000812594,52.08592987
Mozambique,1858,CHICUMBANE,25.94409943,21071,75.83810425,530.8666992,91.1858902,638.3012695,,,52.6323,71701,134.667,88.02777863,1.083038531,566.2459717,82.2848053,14.53163624,15.21102524,18.48582458,1.170078874,1.421986461,85.22679138,100,0,,,,,,,,,,,3.783333341,3.900000095,3.933333317,4.099999905,6.32639761,6.784055233,10,9.720472441,10,7,6.181102362,6,10,9.068897247,6,5.96062994,17.972,35.124,0,0,0,0,0,0,0,0,0.938,0.029,0.01,0.005,0,0.002,0,0,0.016,0,Cropland,1,-0.263,0,0.0009,0.0009,0.0012,0.0504,0.931752086,0.035042081,0.010099464,0.004743688,0,0.002295333,0,0,0.01606733,0,0.006569188,-0.183406129,0.030302882,0,,0,,,0,,33923.95342,566.2459717,8.22848E-05,52.08407593
Mozambique,1561,LUSSIMBESSE,69.16739655,20320,43.83065796,350.6452637,75.43592834,603.4874268,,,2.57397,12585,197.286,106.9249992,49.86210904,825.1066895,309.1296387,37.46541595,15.93501377,5.154799938,1.225770235,0.396523058,0,0,0,,,,,,,,,,,4.600000048,5.699999809,4.310000038,5.099999905,8.039066315,8.98742485,11,9.995639535,10,10,9.513081395,10,10,9.3444767,9,8.8764534,3.228,13.568,0,0,0,0,7.95E-13,3.284E-12,0,0,0.427,0.483,0.08,0.003,0,0,0.007,0,0,0,Forest,2,-0.002,0,0.033,0.033,0.033,0.0683,0.42713511,0.483619511,0.07941708,0.002824221,0,0,0.007004067,0,0,0,0.000793405,-0.001635151,0.005690042,0,,,0,,,,192275.0775,825.1066895,0.00030913,72.16181183
Mozambique,1818,CIDADE DE MAXIXE,18.44980049,20199,54.27463531,162.8239136,80.07824707,240.234726,,,96.4649,81601,143,88.75,2.536793411,268.9639587,14.78963566,5.49874258,1.898630023,12.83757114,0.146048456,0.987505496,99.81761932,99.81772614,0,4.779318333,4.770649433,0.222894594,0.197198734,0.112352274,0.121298268,0.090491913,0.094630606,0.352679431,0.286863714,2.024999976,2.200000048,1.849999964,1.899999976,1.301855803,3.905567408,6,6,6,3,3,3,5,5,3,2.102564096,24.709,26.08,0,0,1.445E-12,1.495E-12,0,0,0,0,0.865,0.081,0.002,0.005,0,0.017,0.001,0,0.029,0,Cropland,1,-0.336,0,0.0017,0.0017,0.0026,0.0237,0.827788651,0.118395306,0.002283105,0.00456621,0,0.016960209,0.000652316,0,0.029354207,0,0.044917304,-0.314049721,-0.000227726,0,,0,-0.002080061,,0,,51362.21176,268.9639587,1.47896E-05,45.43322754
Mozambique,1727,NHAMAYABUE,70.54360199,28822,60.3803978,966.0863647,91.34952545,1461.592407,,,10.145,25269,168.786,72.7261892,4.685988663,1338.260254,262.0531616,19.5816288,32.63868713,12.45498657,2.510668278,0.958075881,0,1.688049197,0.137182593,,,,,,,,,,,6.064285721,6.599999905,5.399999959,6,8.04329469,8.532709122,15,13.43412909,13,13,12.18037135,12,17,14.93810749,15,13.53315639,10.877,14.034,0,0,0,0,0,0,0,0,0.448,0.07,0.375,0.029,0,0.044,0,0,0.034,0,Cropland,1,-0.261,0,0.0066,0.0066,0.009,0.1126,0.430607915,0.091152079,0.371461868,0.029127544,0,0.043794122,0,0,0.033856489,0,0.0407448,-0.227819607,0.008671652,0,,0,,,0,,161718.6391,1338.260254,0.000262053,61.15791321
Mozambique,1532,MATCHEDJE,54.3445015,1057,44.38238907,2574.178467,75.79281616,4395.983398,,,2.86135,10461,197.216,87.35947732,12.33694587,5189.909668,2266.493408,43.67115402,8.360198975,0.368860513,0.643092215,0.028373886,0,0,40.42192841,,,,,,,,,,,4.78823529,6,4.035294131,4.800000191,7.971887966,8.977739334,12,10.10137818,10,11,9.486101378,9,10,9.152300835,10,8.367437363,0.801,1.257,0,0,0,0,0,0,0,0,0.235,0.648,0.087,0.027,0,0.002,0,0,0,0,Forest,2,-0.001,-0.001,0.2773,0.2775,0.2776,0.4277,0.234098211,0.649114251,0.087329075,0.027456073,0,0.001587473,0,1.80395E-05,0.000396868,0,0.002774087,-0.001139511,0.001032814,0,,0,,0.000511912,0,,28539.28748,5189.909668,0.002266493,67.30751801
Mozambique,1590,ITEPELA,67.09349823,5764,43.83065796,701.2905273,75.43592834,1206.974854,,,2.68454,21655,203.733,102.4166672,10.34257294,1430.538574,1085.876465,75.90682983,25.98181152,2.392704248,1.998600841,0.184054166,0,0,0,,,,,,,,,,,4.266666635,5.400000095,3.333333333,3.700000048,7.522986031,8.753675461,11,9.6565911,10,10,9.075566751,9,10,9.070528984,9,8.36272049,0.706,2.418,7.37E-13,2.713E-12,0,0,3.03E-13,5.83E-13,0,0,0.059,0.938,0.002,0,0,0.001,0,0,0,0,Forest,2,0,-0.001,0.1115,0.1115,0.1116,0.1188,0.057990778,0.938892126,0.002467693,0,0,0.000649393,0,0,0,0,0.015677407,-0.000968334,0,,,0.000511935,,,,,140835.8049,1430.538574,0.001085876,80.91870117
Mozambique,1737,NICOADALA,60.21060181,74513,83.31045532,2999.17627,95.8210907,3449.559082,,,52.5762,156041,186.821,91.28846242,1.449510119,2778.777344,1691.134888,60.85895538,152.3421478,9.008278847,11.71862698,0.692944527,62.58086014,0,0,2.969621658,2.454406023,,,,,0.086598068,0.104655579,0.992049396,0.523838043,4.303846139,5.099999905,3.665384641,4.099999905,6.360308235,6.991751671,13,11.27412468,11,10,9.064047822,9,14,12.24807835,11,10.00042725,15.715,28.006,0,0,9.87E-13,1.414E-12,0,0,0,0,0.263,0.4,0.021,0.002,0,0.311,0,0,0.003,0,Forest,2,-0.047,-0.013,0.0941,0.0953,0.1,0.2352,0.237523377,0.425468385,0.021425992,0.00160777,0,0.310955793,0,0.000131247,0.002887423,0,0.105539471,-0.058918741,0,0,,0,,0.001159846,0,,5117.080969,2778.777344,0.001691135,63.9297905
Mozambique,1717,MANDIE,85.00229645,14804,71.98212433,935.7675781,93.26967621,1212.505859,,,2.55041,14216,181.545,66.36363602,6.377367726,1175.632324,24.09958839,2.049925566,37.32227707,154.8668671,2.8709445,11.91283607,0,0,0,,,,,,,,,,,5.800000017,6.300000191,5.272727316,5.5,8.023066954,8.679800987,16,13.78058645,14,15,12.88270981,13,17,14.53185081,16,13.48028278,4.879,17.01,5.388E-12,1.8267E-11,0,0,1.267E-12,3.278E-12,0,0,0.738,0.165,0.063,0.006,0,0.001,0,0.005,0.021,0,Cropland,1,-0.586,0,0.0004,0.0004,0.0009,0.099,0.733821929,0.170357093,0.06276314,0.005847497,0,0.000623733,0,0.005301731,0.021284889,0,0.006268573,-0.029748291,0.007453526,0,,-0.000460166,,0,0,,85725.79734,1175.632324,2.40996E-05,74.40560913
Mozambique,1756,SUBWE,81.25730133,11892,73.99396515,2145.825195,89.61936188,2598.961426,,,4.65832,25083,162.952,76.75000032,2.554352849,2254.398926,1015.002808,45.02321243,93.6204834,9.223667145,7.201575756,0.70951283,0,0,99.67419434,,,,,,,,,,,6.200000008,6.800000191,4.674999992,4.900000095,8.171123028,8.715808868,14,13.0234253,13,12,11.08328995,11,15,13.77407646,13,12.03904247,3.051,3.583,3.366E-12,4.04E-12,1.58E-13,1.58E-13,6.54E-13,6.59E-13,0,0,0.728,0.23,0.016,0.013,0,0.013,0,0,0,0,Cropland,1,-0.041,-0.001,0.0438,0.0438,0.0457,0.1915,0.717738986,0.240280405,0.015793078,0.013295194,0,0.012892309,0,0,0,0,0.014033138,-0.041918155,0,0,,0,,,,,43097.98477,2254.398926,0.001015003,73.81027222
Mozambique,1786,DACATA,71.6140976,66985,75.69247437,2270.77417,94.83322144,2844.996826,,,9.47047,58548,207.5,94.30434816,8.004109633,2392.744141,1843.046143,77.02645874,76.930336,4.174086094,5.917717934,0.321083546,0,1.929067969,0.704533458,,,,,,,,,,,4.091304364,4.900000095,3.817391302,4.400000095,8.091937759,8.656270027,13,12.29608128,12,11,10.51282051,11,11,9.5268507,9,7.983551025,4.576,5.59,4.848E-12,5.885E-12,2.99E-13,4.05E-13,0,0,0,0,0.3,0.671,0.028,0,0,0.001,0,0,0,0,Forest,2,0,0,0.1383,0.1383,0.1383,0.206,0.29958421,0.671161532,0.028392702,7.49148E-05,0,0.000786605,0,0,0,0,0,0,0,-0.002080061,,0,,,,,203737.8987,2392.744141,0.001843046,76.20283508
Mozambique,1525,NANGADE,57.62810135,20681,55.85316467,1340.475952,83.08836365,1994.120728,,,6.43658,39149,211.455,91.00396874,8.002712223,1952.084473,1414.804199,72.47658539,131.3056793,9.280838013,10.10043716,0.713910639,100,0,0,,,,,,,,,,,2.5,3.200000048,1.847619028,2.099999905,4.678050333,5.713162899,7,5.368913858,5,5,3.836454432,4,6,4.644194603,4,3.071161032,7.114,9.083,0,0,0,0,1.687E-12,2.051E-12,0,0,0.403,0.502,0.035,0.02,0.002,0.004,0.009,0.002,0.023,0,Forest,2,-0.019,-0.009,0.0806,0.0813,0.0829,0.1605,0.38932693,0.5164904,0.034951922,0.020288462,0.001538462,0.004038462,0.008509615,0.002307692,0.022548078,0,0.035564385,-0.027180478,0.002751017,0.004739239,0,0,0,0,0,,31452.20864,1952.084473,0.001414804,75.91868591
Mozambique,1781,MACATE,70.90619659,39923,75.69247437,1513.849487,94.83322144,1896.664551,,,3.90022,30028,215.077,102.5555547,9.59751302,1441.220947,1073.525513,74.48722839,61.5335083,5.731909275,4.733346939,0.440916091,0,0,0,,,,,,,,,,,5.079999955,5.300000191,4.25333333,4.599999905,8.54961674,9.009266853,14,12.89303079,13,12,11.33549433,11,12,10.96839523,10,9.523500443,13.756,18.785,0,0,0,0,0,0,0,0,0.465,0.526,0,0.004,0,0.004,0,0,0,0,Forest,2,0,0,0.0649,0.0649,0.0649,0.1233,0.465264738,0.526098371,0.000438102,0.00444361,0,0.003629991,0,0,0.000125172,0,0,0,-0.000227726,0,,0,,,-0.002080061,,132241.9584,1441.220947,0.001073526,80.08196259
Mozambique,1747,MOPEIA,78.22570038,59015,83.07695007,4153.847656,95.68345642,4784.172852,,,16.2983,71650,183.35,83.3867522,1.47446151,4010.450439,2798.714844,69.78554535,152.9133759,5.463699818,11.76256752,0.420284599,33.27441788,25.4559288,0,,,,,,,,,,,4.753846144,6.199999809,4.069230789,5.099999905,6.188235167,7.947776794,16,12.49116087,12,13,10.31202121,10,18,13.9502058,15,11.72716522,7.575,28.006,8.315E-12,3.0179E-11,0,0,0,0,0,0,0.134,0.53,0.004,0.002,0,0.315,0.002,0,0.012,0,Forest,2,-0.002,0,0.1801,0.1801,0.1804,0.3402,0.133516282,0.530481696,0.004422571,0.001882428,0,0.315317959,0.002222625,0,0.0121564,0,0.006794678,-0.001710082,0,0,,0,0,,0,,37095.05768,4010.450439,0.002798715,70.36672974
Mozambique,1873,MACHUBO,20.80430031,1014,86.43241882,172.8648376,94.08953094,188.1790619,,,1.25206,18806,137,87.95833206,12.03383684,232.9599457,32.41975403,13.91644955,0.754310489,2.326700211,0.058023885,0.178976938,100,100,0,2.52670455,2.168334723,0.02286298,0.022448843,0.050658911,0.070343852,0.108931959,0.11067342,0.298569411,0.283250451,5.900000095,6,5.400000095,5.5,7.990066767,8.031224251,14,13.87804878,14,10,9.87804878,10,13,12.83902454,9,8.936585426,82.063,94.53,0,0,5.123E-12,5.915E-12,1.8564E-11,2.1255E-11,0,0,0.876,0.068,0.02,0.006,0,0,0,0.009,0.021,0,Cropland,1,-0.31,0,0.0014,0.0014,0.002,0.021,0.847171187,0.097354889,0.019838354,0.005510654,0,0,0,0.009184423,0.020940484,0,0.034258533,-0.298113257,0,0,,,,0,0,,30195.81188,232.9599457,3.24198E-05,92.48939514
Mozambique,1556,MARRUPA,69.2542038,29852,43.83065796,3769.436523,75.43592834,6487.490234,,,6.46324,39368,194.014,100.4554795,22.22555111,7466.327637,3890.107666,52.10202026,132.8845062,3.415959597,10.22188473,0.262766123,0,0,17.16300392,,,,,,,,,,,3.230136992,4.300000191,2.720547944,3.299999952,6.489484498,7.013134956,9,7.672374798,8,8,7.02180937,7,8,7.245557308,7,6.552019596,1.481,1.944,1.57E-12,2.082E-12,0,0,3.94E-13,4.51E-13,0,0,0.339,0.603,0.05,0.003,0,0.001,0.003,0,0.001,0,Forest,2,-0.007,-0.002,0.3711,0.3718,0.3743,0.6187,0.334455669,0.607943654,0.049682006,0.003342063,0,0.000847986,0.003092655,0,0.00063599,0,0.014466792,-0.008389554,0.005271086,0,,0,0,,0,,33627.00303,7466.327637,0.003890108,75.94386292
Mozambique,1708,MAJAUA,60.95859909,36338,82.98332214,829.833252,95.35627747,953.5627441,,,7.84544,52445,171.429,85.51041698,17.12042161,657.4053345,64.32584381,9.784807205,7.699537754,11.96958733,0.592272162,0.920737505,23.69101524,0,0,,,,,,,,,,,4.950000048,5.300000191,4.62500006,5,8.791690191,10.75683498,12,11.06557377,11,11,10.23679417,10,14,12.47905254,13,11.5409832,18.68,22.723,0,0,1.434E-12,1.752E-12,5.232E-12,6.427E-12,0,0,0.99,0.004,0.006,0,0,0.001,0,0,0,0,Cropland,1,-0.273,0,0.0002,0.0002,0.0003,0.0549,0.988332868,0.005201012,0.005903852,0,0,0.000562272,0,0,0,0,0.001280022,-0.243245035,0,,,0.001159846,,,,,133923.7076,657.4053345,6.43258E-05,77.57360077
Mozambique,1602,MAIACA,72.26100159,9722,43.83065796,1051.935791,75.43592834,1810.46228,,,1.89586,12545,187.737,103.4666668,7.104166875,1923.717773,421.4117126,21.90610886,24.87382698,5.902500153,1.913371325,0.454038471,0,0,0,,,,,,,,,,,3.045000005,3.299999952,2.779999971,3.099999905,6.149389744,6.549106598,8,7.531582239,8,8,7.005003127,7,9,7.734209061,8,6.919324398,2.271,3.889,2.623E-12,4.281E-12,1.46E-13,2.55E-13,0,0,0,0,0.199,0.797,0.003,0.001,0,0,0,0,0,0,Forest,2,-0.001,0,0.1274,0.1274,0.1276,0.16,0.198052257,0.797705114,0.003374795,0.000867804,0,0,0,0,0,0,0.005842227,-0.001450552,0,0,,,,,,,12829.01825,1923.717773,0.000421412,77.39434052
Mozambique,1811,MORRUMBENE,32.21179962,20593,65.81935883,460.7355347,85.59313965,599.1519775,,,69.7784,31450,165.75,100.208334,6.26719899,557.2529297,78.92720795,14.16362381,11.88023472,15.05214119,0.913864195,1.15785706,98.40488434,98.40494537,0,3.449354172,3.377253771,0.242107689,0.239521727,0.096737772,0.086507648,0.101394854,0.104419574,0.419049442,0.334674329,1.87499997,2,1.75,1.799999952,4.226404572,4.386226177,6,6,6,3,3,3,5,5,3,2.876543283,25.752,26.08,0,0,0,0,6.046E-12,6.104E-12,0,0,0.83,0.128,0.001,0.001,0,0.026,0,0,0.014,0,Cropland,1,-0.092,-0.001,0.0062,0.0062,0.0069,0.049,0.817094266,0.140720919,0.001101842,0.001101842,0,0.0264442,0,0,0.013536912,0,0.015796626,-0.092841133,0.14233233,-0.000227726,,0,,,0,,31553.11814,557.2529297,7.89272E-05,37.34223938
Mozambique,1754,CHUPANGA,79.97070313,30556,74.38215637,1785.171753,89.87776947,2157.066406,,,4.13238,26011,224.4,92.62500038,0.82088714,2011.565552,1622.692993,80.66816711,35.51097107,2.188397408,2.731613159,0.168338269,86.79073334,35.85126495,71.883255,,,,,,,,,,,4.679999971,5.599999905,4.054999936,4.900000095,6.863746017,7.843678951,14,12.31612903,12,11,10.12316716,10,16,13.79061604,13,11.55601215,7.407,7.812,8.014E-12,8.441E-12,0,0,1.359E-12,1.46E-12,0,0,0.137,0.466,0.238,0.003,0,0.142,0,0,0.015,0,Forest,2,-0.002,0,0.0796,0.0796,0.0798,0.1707,0.135915741,0.467275351,0.237615258,0.002711987,0,0.141836926,0,0,0.01464473,0,0.00831393,-0.002418285,0,0,,0,,,0,,60922.66436,2011.565552,0.001622693,76.51737976
Mozambique,1728,CHIRAMBA,85.10209656,15372,72.99653625,1021.951538,90.08332062,1261.166504,,,3.65366,24499,156.583,71.6742415,8.496370939,1249.917358,44.66909027,3.573763609,11.97183323,26.801157,0.920910239,2.061627388,0,0,70.25549316,,,,,,,,,,,6.254545472,6.599999905,5.318181775,6,8.962375164,9.271720886,15,13.54277567,14,14,12.37357414,12,16,14.34980965,15,13.12167263,9.958,14.034,0,0,7.46E-13,1.298E-12,2.811E-12,4.973E-12,0,0,0.673,0.063,0.227,0.009,0,0.014,0,0,0.014,0,Cropland,1,-0.573,0,0.0032,0.0032,0.0075,0.1055,0.649937809,0.103592068,0.209671512,0.008925305,0,0.014046382,0,7.31582E-05,0.013753749,0,0.035794631,-0.393361598,0.080949046,0.057376679,,0,,0.000511912,0,,71117.52475,1249.917358,4.46691E-05,77.62770081
Mozambique,1571,MAPUPULO,64.79109955,31320,55.28492355,497.5643005,82.70303345,744.3272705,,,3.40585,18508,177.125,90.92708397,40.0911767,747.2145996,99.15460968,13.26989746,19.70052719,19.86849403,1.515425205,1.528345704,0,0,0,,,,,,,,,,,2.81250003,3,2.224999994,2.5,5.946978092,6.892512321,7,6.48381877,6,6,5.603559871,6,7,5.98867321,6,4.957928658,10.871,13.029,0,0,0,0,0,0,0,0,0.698,0.114,0.173,0.003,0,0,0.012,0,0,0,Cropland,1,-0.012,-0.003,0.0068,0.0068,0.0069,0.0619,0.696524203,0.115360655,0.173290148,0.002989909,0,0,0.011835057,0,0,0,0.002503968,-0.01511871,0,0,,,0,,,,16071.42428,747.2145996,9.91546E-05,73.96797943
Mozambique,1697,MUABANAMA,77.94409943,8280,83.31045532,2082.761475,95.8210907,2395.5271,,,4.44834,22348,227.955,137.3749976,13.44719068,2221.399658,2087.470703,93.97096252,61.30978394,2.937036753,4.716137409,0.225925907,16.68016243,0,0,,,,,,,,,,,4.077272751,6,4.131818132,5.900000095,7.180818295,7.965772152,11,9.807692308,10,10,8.99465812,9,12,10.38354683,11,9.521902084,9.674,13.33,1.0296E-11,1.4122E-11,0,0,0,0,0,0,0.161,0.777,0.058,0,0,0.005,0,0,0,0,Forest,2,0,0,0.1449,0.1449,0.1449,0.1866,0.160802156,0.776597083,0.057514988,0,0,0.005085797,0,0,0,0,0.000257103,-5.32615E-05,0,,,0,,,,,98341.51189,2221.399658,0.002087471,72.62382507
Mozambique,1566,MUAQUIA,70.59660339,1491,43.83065796,1621.734253,75.43592834,2791.129395,,,1.15182,7771,201.483,108.569444,9.79200449,2985.414551,1978.60437,66.2756958,7.994530678,0.404048979,0.614963889,0.031080691,0,0,2.280396938,,,,,,,,,,,3.339999994,4.5,2.936666656,3.299999952,6.799871735,7.675558567,9,8.112006446,8,8,7.76833199,8,9,7.841660023,8,7.03142643,1.78,1.944,1.922E-12,2.082E-12,0,0,4.94E-13,6.24E-13,0,0,0.108,0.879,0.009,0.002,0,0.001,0,0,0,0,Forest,2,-0.001,0,0.2177,0.2178,0.2179,0.2477,0.107459895,0.879676044,0.009250895,0.00211805,0,0.001308207,0,0,0.000186887,0,0.006956484,-0.000849759,0,0,,0,,,7.99162E-05,,28460.17378,2985.414551,0.001978604,77.73615265
Mozambique,1814,MABALANE,40.1086998,5537,82.44368744,2143.535889,95.34482574,2478.965576,,,2.11742,13425,127.571,65.18749943,1.949921994,2070.85498,25.27321815,1.220424294,4.149638653,16.41911507,0.31920296,1.263008833,6.164665222,0,0,,,,,,,,,,,4.310000026,4.900000095,4.280000007,4.900000095,6.383858124,6.923301697,14,12.31000547,12,10,9.190267906,9,12,10.84527111,9,7.937670708,2.372,5.688,0,0,1.17E-13,3.18E-13,8.31E-13,1.665E-12,0,0,0.435,0.478,0.001,0.078,0,0,0.002,0,0.006,0,Forest,2,-0.046,-0.005,0.0844,0.0848,0.0889,0.1827,0.416194975,0.50223875,0.000675847,0.072442345,0,0,0.002280983,0.000380164,0.005786939,0,0.046077311,-0.048528109,0.187498555,0.069970891,,,0,-0.000639435,0,,19686.28262,2070.85498,2.52732E-05,76.64434814
