Str_ID,Link_ID,From,Prov_Code,Str_Type,GPS_E,GPS_S,EndGPS_E,EndGPS_S,Obst_Type,Num_Spans,Over_Length,Span_Length,Clear_Soffit,Clear_Width,Walk_Width,Total_Width,Barrier_Height,Des_Type,Mat_Type,Surf_Type
BN000101:0000.05,N000101:0000.0,50,Maputo,BRDG,32.5375823975,-25.946805954,32.5382766724,-25.9461936951,RAIL,5,96.40,21.8,,9.30,1.50,11.60,1.50,BOXG,CONC,ASPH
BN000101:0001.15,N000101:0000.5,1148,Maputo,PEDX,32.5454177856,-25.9398880005,,,ROAD,1,34.30,34.3,6.00,2.80,,2.80,1.10,BEAM,CONC,CONC
BN000101:0002.44,N000101:0000.5,2438,Maputo,BRDG,32.5537490845,-25.9310836792,32.553943634,-25.9308891296,RAIL,1,31.50,12.7,,14.00,2.40,18.50,1.25,BEAM,CONC,ASPH
BN000101:0002.72,N000101:0000.5,2720,Maputo,BRDG,32.5558624268,-25.928861618,32.5564460754,-25.9283332825,ROAD,1,78.00,43,10.60,21.40,7.60,33.80,1.10,BEAM,CONC,ASPH
BN000101:0005.30,N000101:0002.7,5296,Maputo,PEDX,32.5651397705,-25.8887214661,,,ROAD,1,34.30,34.3,6.00,2.80,,2.80,1.35,BEAM,CONC,CONC
BN000101:0007.62,N000101:0002.7,7621,Maputo,PEDX,32.5668182373,-25.8596992493,,,ROAD,1,18.80,15.2,6.20,2.83,,2.83,1.00,BAIL,STEL,STEL
BN000101:0010.92,N000101:0008.9,10918,Maputo,PEDX,32.5654983521,-25.9092769623,,,ROAD,1,34.30,34.3,6.00,2.80,,2.80,1.10,BEAM,CONC,CONC
BN000101:0014.34,N000101:0008.9,14338,Maputo,BRDG,32.5698814392,-25.8292503357,32.5699157715,-25.8291339874,STRM,4,10.00,2.1,1.50,14.70,4.40,20.00,0.90,CULV,CONC,ASPH
BN000101:0015.62,N000101:0015.5,15617,Maputo,BRDG,32.5754432678,-25.817943573,,,ROAD,4,86.00,20,5.50,30.50,,37.70,1.10,SLAB,CONC,ASPH
BN000101:0029.75,N000101:0018.6,29753,Maputo,BRDG,32.6681404114,-25.7441940308,32.7449150085,-25.7449169159,ROAD,3,81.50,34,5.50,12.60,,14.40,1.10,SLAB,CONC,ASPH
BN000101:0077.61,N000101:0077.6,77610,Maputo,BRDG,32.7986679077,-25.4092769623,,,RAIL,1,34.20,13.4,4.75,7.50,,10.00,0.70,BEAM,CONC,
BN000101:0085.80,N000101:0077.6,85801,Maputo,BRDG,32.8123893738,-25.3414173126,32.8124160767,-25.3413619995,RIVR,2,7.00,2.9,2.50,10.00,2.20,12.30,0.95,SLAB,CONC,SEAL
BN000101:0086.01,N000101:0077.6,86006,Maputo,BRDG,32.8125267029,-25.339471817,32.8125572205,-25.3392772675,RIVR,4,23.00,5.5,3.30,10.00,2.20,12.20,1.00,SLAB,CONC,SEAL
BN000101:0086.26,N000101:0077.6,86256,Maputo,BRDG,32.8128623962,-25.3372783661,32.8128318787,-25.3371944427,RIVR,2,7.00,3,2.50,10.00,2.20,11.30,0.95,SLAB,CONC,SEAL
BN000101:0111.23,N000101:0097.2,111233,Maputo,BRDG,32.8064994812,-25.1519451141,32.806640625,-25.1514453888,RIVR,3,58.40,22.5,3.70,7.80,2.00,10.80,1.10,SLAB,CONC,ASPH
BN000101:0111.85,N000101:0097.2,111853,Maputo,BRDG,32.8080291748,-25.146528244,32.8080558777,-25.1464176178,STRM,4,12.00,2.4,2.40,10.00,,12.20,,CULV,CONC,ASPH
BN000101:0112.54,N000101:0097.2,112538,Maputo,BRDG,32.8102493286,-25.1406383514,32.8105010986,-25.1402225494,RIVR,3,54.00,14,3.40,7.50,2.00,10.60,1.10,SLAB,CONC,ASPH
BN000101:0115.21,N000101:0097.2,115213,Maputo,BRDG,32.8156929016,-25.1177501678,32.8157501221,-25.1176948547,RIVR,3,8.40,2.5,2.50,7.40,1.70,9.60,1.10,SLAB,CONC,ASPH
BN000101:0115.56,N000101:0097.2,115563,Maputo,BRDG,32.8175849915,-25.1150836945,32.8176651001,-25.1149997711,STRM,4,14.40,3,2.40,7.40,,12.40,,CULV,CONC,ASPH
BN000101:0115.68,N000101:0097.2,115683,Maputo,BRDG,32.8182792664,-25.11419487,,,STRM,3,8.00,2.3,2.50,7.40,,14.40,,CULV,CONC,ASPH
BN000101:0115.87,N000101:0097.2,115868,Maputo,BRDG,32.8191108704,-25.1126937866,32.8191947937,-25.1126384735,RIVR,4,13.00,2.7,2.30,7.40,1.80,12.10,,CULV,CONC,ASPH
BN000101:0115.93,N000101:0097.2,115888,Maputo,BRDG,32.81944444,-25.11225,,,,3,7.00,2,1.50,,,16.00,,BOXC,CONC,SEAL
BN000101:0118.16,N000101:0097.2,118126,Maputo,BRDG,32.83091667,-25.09616667,,,,4,8.00,1.5,1.20,,,13.40,,BOXC,CONC,SEAL
BN000101:0118.48,N000101:0097.2,118478,Maputo,BRDG,32.8334732056,-25.0945835114,32.8335838318,-25.0945281982,RIVR,3,13.20,4,3.30,7.60,1.70,9.60,1.10,SLAB,CONC,ASPH
BN000101:0120.01,N000101:0097.2,120008,Maputo,BRDG,32.8450279236,-25.0860004425,32.8453063965,-25.0856380463,RIVR,3,47.00,15.5,4.50,7.60,1.90,9.90,1.10,SLAB,CONC,ASPH
BN000101:0120.93,N000101:0097.2,120933,Maputo,BRDG,32.8503074646,-25.079082489,32.8504180908,-25.0789451599,RIVR,3,23.00,9.5,3.00,7.60,1.60,9.60,1.10,SLAB,CONC,ASPH
BN000101:0121.94,N000101:0097.2,121943,Maputo,BRDG,32.8576393127,-25.0731945038,32.8578071594,-25.0731105804,RIVR,3,23.00,9,2.45,7.40,1.80,9.60,1.10,SLAB,CONC,ASPH
BN000101:0124.90,N000101:0122.9,124899,Maputo,BRDG,32.8847236633,-25.080083847,,,ROAD,1,4.80,4.4,4.50,8.10,2.00,10.60,1.00,CULV,CONC,ASPH
BN000101:0125.52,N000101:0122.9,125524,Maputo,BRDG,32.8905296326,-25.0784168243,32.8919181824,-25.0779724121,RIVR,7,150.00,20,3.00,7.30,1.80,9.60,1.10,BEAM,CONC,ASPH
BN000101:0127.73,N000101:0122.9,127734,Maputo,BRDG,32.9107513428,-25.0707492828,32.911693573,-25.0703887939,RIVR,5,104.00,20,2.50,7.20,1.70,9.60,1.00,BEAM,CONC,ASPH
BN000101:0128.20,N000101:0122.9,128199,Maputo,BRDG,32.9150848389,-25.0692214966,32.9156684875,-25.0689716339,RIVR,3,64.00,20.2,2.50,7.25,1.70,9.25,1.00,BEAM,CONC,ASPH
BN000101:0128.83,N000101:0122.9,128834,Maputo,BRDG,32.9208869934,-25.0670833588,32.9221115112,-25.0667495728,RIVR,3,127.60,37.5,5.60,7.30,1.60,9.60,1.10,BEAM,CONC,ASPH
BN000201:0019.11,N000201:0003.2,19114,Maputo,BRDG,32.1433830261,-25.9670333862,32.1433982849,-25.9671669006,STRM,3,12.80,2.5,2.80,9.40,4.00,13.90,0.00,CULV,CONC,SEAL
BN000201:0035.11,N000201:0025.1,35109,Maputo,BRDG,32.2437171936,-26.0492172241,32.2436485291,-26.0492668152,STRM,2,8.80,4,3.00,9.40,1.00,11.00,0.00,CULV,CONC,SEAL
BN000201:0038.55,N000201:0025.1,38546,Maputo,BRDG,32.2694015503,-26.0286159515,32.2695350647,-26.0285663605,STRM,3,12.80,4,,9.40,4.00,13.00,0.00,CULV,CONC,SEAL
BN000201:0041.56,N000201:0041.4,41564,Maputo,BRDG,32.2947006226,-26.0146007538,32.2952003479,-26.0142498016,RIVR,2,55.00,22,6.00,7.50,1.00,10.20,1.10,BEAM,PREC,ASPH
BN000201:0048.78,N000201:0046.7,48781,Maputo,BRDG,32.3481178284,-26.0537662506,32.3470497131,-26.0544338226,STRM,1,15.80,10.8,,7.20,2.00,9.30,1.00,SLAB,CONC,ASPH
BN000201:0049.68,N000201:0046.7,49681,Maputo,BRDG,32.357711792,-26.0545501709,32.35779953,-26.0575695038,STRM,3,10.00,3,,9.60,4.00,13.60,0.00,CULV,CONC,ASPH
BN000201:0054.29,N000201:0046.7,54291,Maputo,BRDG,32.3883323669,-26.0315341949,32.3884162903,-26.0313167572,STRM,4,15.50,3.7,1.80,9.40,4.00,13.20,0.00,CULV,CONC,ASPH
BN000201:0058.26,N000201:0046.7,58260,Maputo,BRDG,32.4155349731,-26.0074825287,32.4155654907,-26.0074501038,STRM,2,8.00,3.7,1.80,9.60,4.00,13.60,0.00,CULV,CONC,ASPH
BN000201:0062.43,N000201:0062.4,62432,Maputo,BRDG,32.4380149841,-25.9749031067,32.4384689331,-25.9744205475,RIVR,4,148.00,34.55,5.17,7.80,1.20,9.00,,BEAM,CONC,ASPH
BN000301:0009.76,N000301:0009.7,9764,Maputo,BRDG,32.1291160583,-26.1989498138,32.1283340454,-26.195734024,RIVR,10,336.00,32,14.00,7.20,2.60,10.40,1.00,GIRD,PREC,ASPH
BN000301:0011.93,N000301:0009.7,11933,Maputo,BRDG,32.1306648254,-26.1805324554,32.1308822632,-26.1797676086,RIVR,1,15.00,14,5.00,8.00,1.00,9.75,0.90,SLAB,CONC,ASPH
BN000301:0014.55,N000301:0009.7,14553,Maputo,BRDG,32.1385002136,-26.158082962,32.1388015747,-26.1572666168,RIVR,1,15.00,14,4.00,8.00,1.00,9.75,0.90,SLAB,CONC,ASPH
BN000301:0016.57,N000301:0009.7,16573,Maputo,BRDG,32.1423835754,-26.1402492523,32.1424674988,-26.1395835876,RIVR,1,15.00,14,2.50,8.00,1.00,9.75,0.90,SLAB,CONC,ASPH
BN000301:0018.28,N000301:0009.7,18283,Maputo,BRDG,32.1426315308,-26.1254005432,32.141834259,-26.1245670319,RIVR,1,15.00,14,3.50,8.00,1.00,9.75,0.90,SLAB,CONC,ASPH
BN000301:0024.65,N000301:0009.7,24653,Maputo,BRDG,32.1512680054,-26.0698661804,32.1514320374,-26.068567276,RIVR,1,15.00,14,4.10,8.00,1.00,9.75,0.90,SLAB,CONC,ASPH
BN000301:0025.78,N000301:0009.7,25782,Maputo,BRDG,32.1536483765,-26.0589408875,32.153678894,-26.0588798523,STRM,2,7.40,3.2,3.20,7.00,6.00,13.00,0.65,CULV,CONC,SEAL
BN000301:0029.86,N000301:0009.7,29858,Maputo,BRDG,32.1615982056,-26.0256824493,32.1625328064,-26.0221500397,RIVR,5,75.00,17.6,9.00,6.00,1.80,8.10,1.00,BEAM,CONC,ASPH
BN000401:0000.66,N000401:0000.0,655,Maputo,BRDG,31.9918804169,-25.4512500763,,,STRM,1,18.70,11.7,5.00,13.60,,,,SLAB,CONC,ASPH
BN000401:0000.96,N000401:0000.0,960,Maputo,BRDG,31.9937000275,-25.4533901215,,,STRM,1,11.50,11,5.00,18.00,3.00,,,SLAB,CONC,ASPH
BN000401:0004.55,N000401:0000.0,4550,Maputo,BRDG,31.9932193756,-25.4853801727,,,RIVR,1,18.50,11.5,5.00,13.50,,,,SLAB,CONC,ASPH
BN000401:0005.00,N000401:0000.0,4995,Maputo,BRDG,31.9930992126,-25.4893608093,,,RIVR,1,8.80,3.8,3.50,13.50,,,,CULV,CONC,ASPH
BN000401:0007.75,N000401:0000.0,7750,Maputo,BRDG,31.9934005737,-25.513759613,,,RIVR,1,8.80,3.7,4.00,13.50,1.00,,,CULV,CONC,ASPH
BN000401:0010.50,N000401:0000.0,10495,Maputo,BRDG,32.0075492859,-25.5347995758,,,STRM,1,8.60,,4.00,13.50,,,,CULV,CONC,ASPH
BN000401:0011.16,N000401:0000.0,11155,Maputo,BRDG,32.0116004944,-25.5395202637,,,RIVR,1,10.00,4.8,3.00,13.50,1.00,,,BEAM,CONC,ASPH
BN000401:0012.77,N000401:0000.0,12770,Maputo,BRDG,32.0245018005,-25.5475406647,,,RIVR,1,10.10,5,5.50,14.70,,,,CULV,CONC,ASPH
BN000401:0016.53,N000401:0000.0,16525,Maputo,BRDG,32.0608901978,-25.548620224,,,RIVR,1,32.00,20,6.50,12.40,,,,BEAM,CONC,ASPH
BN000401:0021.21,N000401:0017.2,21212,Maputo,BRDG,32.09400177,-25.5764102936,,,RIVR,1,18.70,15.2,4.00,12.50,,,,VSLB,CONC,ASPH
BN000401:0022.10,N000401:0017.2,22102,Maputo,BRDG,32.0977401733,-25.5836696625,,,RIVR,1,33.00,20,6.20,12.50,,,,BEAM,CONC,ASPH
BN000401:0025.61,N000401:0017.2,25612,Maputo,BRDG,32.1189193726,-25.6076602936,,,RIVR,1,18.40,12.1,4.20,12.40,,,,VSLB,CONC,ASPH
BN000401:0026.68,N000401:0017.2,26682,Maputo,BRDG,32.1254386902,-25.615190506,,,STRM,4,61.70,12,6.10,3.50,0.80,,,VSLB,CONC,CONC
BN000401:0029.15,N000401:0017.2,29152,Maputo,BRDG,32.1472511292,-25.6319007874,,,RIVR,2,51.30,20.5,8.00,12.50,,,,BEAM,CONC,ASPH
BN000401:0029.84,N000401:0017.2,29837,Maputo,,32.1472511292,-25.6351795197,,,RIVR,1,23.00,20.5,7.20,12.60,0.90,,,BEAM,CONC,ASPH
BN000401:0031.46,N000401:0017.2,31457,Maputo,BRDG,32.1628494263,-25.6372394562,,,STRM,4,64.00,15.2,6.00,3.40,0.85,,,VSLB,CONC,CONC
BN000401:0037.59,N000401:0017.2,37592,Maputo,BRDG,32.2223091125,-25.6464595795,,,RIVR,1,18.90,11.2,4.50,12.60,,,,SLAB,CONC,ASPH
BN000401:0039.33,N000401:0017.2,39332,Maputo,BRDG,32.2366790771,-25.6545391083,,,STRM,4,64.00,15.2,6.00,3.40,0.85,,,VSLB,CONC,CONC
BN000401:0051.99,N000401:0051.9,51990,Maputo,BRDG,32.3128395081,-25.7416095734,,,RIVR,19,50.00,2.6,2.30,12.00,,,,CULV,CONC,ASPH
BN000401:0065.78,N000401:0058.5,65784,Maputo,BRDG,32.4091186523,-25.828540802,,,RIVR,4,114.00,24,6.50,12.50,2.00,,,VSLB,CONC,ASPH
BN000401:0074.43,N000401:0058.5,74429,Maputo,BRDG,32.4338493347,-25.9012298584,,,Rail,1,29.80,23.6,6.10,12.44,,,,SLAB,CONC,ASPH
BN000401:0084.45,N000401:0080.8,84449,Maputo,BRDG,32.4915390015,-25.9382190704,,,RAIL,1,11.00,10,5.50,12.00,0.90,,,SLAB,CONC,ASPH
BN000401:0088.96,N000401:0088.4,88960,Maputo,BRDG,32.5411949158,-25.9438056946,,,ROAD,1,48.00,36,,19.00,,21.80,1.00,BOXG,CONC,ASPH
BR040001:0007.29,R040001:0000.0,7295,Maputo,BRDG,32.2206001282,-26.1826000214,32.2207183838,-26.1823673248,STRM,8,14.70,1.25,1.25,5.40,,10.00,0.70,CULV,CONC,SEAL
BR040101:0019.99,R040101:0000.0,19985,Maputo,BRDG,32.2678833008,-25.8454837799,32.2674674988,-25.8446826935,RIVR,5,97.70,10,8.40,6.10,2.00,8.80,0.90,SLAB,CONS,ASPH
BR040101:0030.95,R040101:0020.0,30945,Maputo,BRDG,32.2611160278,-25.7477664948,32.2611846924,-25.7473831177,RIVR,4,39.40,10,6.20,6.10,2.30,9.20,0.90,SLAB,CONS,GRAV
BR040101:0037.75,R040101:0020.0,37755,Maputo,BRDG,32.2427177429,-25.6908664703,32.2427330017,-25.6907672882,STRM,4,10.50,2.1,1.80,8.00,2.00,10.00,0.60,CULV,CONC,GRAV
BR040101:0040.45,R040101:0020.0,40450,Maputo,BRDG,32.2447319031,-25.6621303558,,,ROAD,4,90.00,21,7.00,7.00,1.00,,,BEAM,CONC,ASPH
BR040201:0005.37,R040201:0004.9,5371,Maputo,BRDG,32.2542610168,-25.5626792908,,,RIVR,12,308.00,25,10.50,7.00,1.00,,,BEAM,CONC,ASPH
BR040201:0040.91,R040201:0035.7,40910,Maputo,BRDG,32.2909812927,-25.3173027039,,,RIVR,4,60.00,15,6.90,3.00,,,,VSLB,CONC,CONC
BR040201:0040.96,R040201:0035.7,40961,Maputo,BRDG,32.2910003662,-25.3169174194,,,RIVR,3,45.00,15,6.90,4.50,0.50,,,VSLB,CONC,CONC
BR040701:0000.66,R040701:0000.0,660,Maputo,,32.1337890625,-26.2019004822,,,RIVR,2,31.60,15.8,4.40,6.00,0.50,,,BEAM,CONC,ASPH
BR040801:0021.76,R040801:0000.0,21760,Maputo,BRDG,32.1792373657,-26.6853866577,,,RIVR,1,20.00,20,2.50,7.00,1.00,,,GIRD,CONC,CONC
BR040801:0031.00,R040801:0000.0,30998,Maputo,VENT,32.1857719421,-26.6054039001,,,STRM,,100.00,,,4.50,,,,VENT,ARCO,CONC
BR040801:0043.21,R040801:0000.0,43209,Maputo,VENT,32.2111434937,-26.5032806396,,,STRM,,95.00,,,4.50,,,,VENT,ARCO,CONC
BR040801:0049.63,R040801:0049.5,49634,Maputo,BRDG,32.2404594421,-26.4561004639,,,STRM,1,6.00,6,2.00,6.00,,,,CULV,CONC,GRAV
BR040801:0052.36,R040801:0049.5,52364,Maputo,BRDG,32.241809845,-26.4318656921,,,RIVR,3,60.00,20,5.00,5.50,,,,GIRD,CONC,CONC
BR041001:0000.60,R041001:0000.0,603,Maputo,VENT,32.9216957092,-25.0893611908,32.9216957092,-25.0891666412,RIVR,9,22.00,1.5,2.30,4.70,,4.90,,VENT,CONC,CONC
BR041001:0004.56,R041001:0000.0,4430,Maputo,BRDG,32.8925285339,-25.0786113739,32.8924179077,-25.0784721375,RIVR,1,20.50,18.5,1.70,4.00,,5.20,1.70,BAIL,STEL,STEL
BR041101:0002.51,R041101:0000.0,2512,Maputo,VENT,32.5823898315,-24.9954719543,32.5820846558,-24.9956111908,RIVR,18,33.50,1,,18.00,,8.40,,VENT,CONC,GRAV
BR041201:0000.39,R041201:0000.0,385,Maputo,BRDG,32.6513595581,-25.0243606567,32.6513595581,-25.0242500305,RAIL,1,16.50,8.6,5.90,4.10,0.80,6.10,1.00,BEAM,CONC,CONC
BR041201:0003.59,R041201:0000.0,3585,Maputo,VENT,32.680557251,-25.0166397095,32.6806945801,-25.0166110992,RIVR,7,17.00,1.8,,6.80,,13.50,,VENT,CONC,SEAL
BR041201:0014.75,R041201:0000.0,14750,Maputo,BRDG,32.7610816956,-25.9651947021,32.7614440918,-24.965139389,RIVR,1,38.50,36.1,2.30,4.00,,5.15,1.60,BAIL,STEL,STEL
BR041301:0002.97,R041301:0000.0,2970,Maputo,BRDG,32.8094367981,-25.4721698761,,,River,6,300.00,50,5.00,4.00,0.00,,,BEAM,CONC,CONC
BR041301:0012.16,R041301:0004.4,12161,Maputo,BRDG,32.860710144,-25.4394035339,,,River,2,30.00,15,3.00,4.00,0.00,,,BEAM,CONC,CONC
BR041401:0006.67,R041401:0000.0,6673,Maputo,BRDG,32.8315849304,-25.5169029236,,,River,2,30.00,15,3.00,4.00,0.00,,,BEAM,CONC,CONC
BR080201:0012.64,R080201:0000.0,12635,Maputo,BRDG,32.1460189819,-25.2576599121,,,RIVR,3,58.00,18,4.00,7.30,1.00,,,GIRD,CONC,STEL
BR080201:0019.19,R080201:0000.0,19192,Maputo,BRDG,32.1437721252,-25.2061233521,,,RIVR,5,110.00,22,6.00,4.50,,,,GIRD,COST,COST
BR080601:0001.80,R080601:0000.0,1799,Maputo,BRDG,32.8692779541,-24.7676391602,32.8696937561,-24.7674446106,RIVR,1,47.40,46,2.60,4.00,,6.00,1.60,BAIL,STEL,STEL
BN020001:0131.99,N020001:0130.7,131990,Maputo,VENT,32.3260688782,-26.0553607941,,,RIVR,26,233.00,2.2,2.46,6.00,,,,VENT,CONC,ASPH
BN000102:0130.25,N000102:0128.9,130254,Gaza,BRDG,32.0673484802,-25.0673503876,,,STRM,2,8.90,4,2.20,7.50,1.00,,,CULV,CONC,ASPH
BN000102:0131.65,N000102:0128.9,131654,Gaza,BRDG,32.9484481812,-25.0674304962,,,STRM,2,8.90,4,2.20,7.60,1.00,,,CULV,CONC,ASPH
BN000102:0131.68,N000102:0128.9,131684,Gaza,BRDG,32.9488105774,-25.067440033,,,STRM,4,17.50,4,2.00,7.30,0.80,,,CULV,CONC,ASPH
BN000102:0134.96,N000102:0128.9,134959,Gaza,BRDG,32.981338501,-25.0677509308,,,STRM,5,26.50,,4.00,7.60,0.70,,,SLAB,CONC,ASPH
BN000102:0135.02,N000102:0128.9,135024,Gaza,BRDG,32.9818191528,-25.0666294098,,,STRM,3,6.80,2.1,2.50,7.30,0.80,,,CULV,CONC,ASPH
BN000102:0135.03,N000102:0128.9,135034,Gaza,BRDG,32.9823799133,-25.0664806366,,,STRM,3,6.80,2.1,2.50,7.20,0.80,,,CULV,CONC,ASPH
BN000102:0135.15,N000102:0128.9,135154,Gaza,BRDG,32.9830589294,-25.0663108826,,,STRM,4,8.60,2,1.50,7.50,1.00,,,CULV,CONC,ASPH
BN000102:0135.22,N000102:0128.9,135219,Gaza,BRDG,32.9836997986,-25.0661506653,,,STRM,4,17.60,3.9,2.20,7.50,0.70,,,CULV,CONC,ASPH
BN000102:0135.44,N000102:0128.9,135444,Gaza,BRDG,32.9858093262,-25.0656108856,,,STRM,3,6.90,2,2.50,7.50,0.70,,,SLAB,CONC,ASPH
BN000102:0200.23,N000102:0198.9,200231,Gaza,BRDG,33.55809021,-24.9922599792,,,RIVR,5,70.00,11.2,5.00,7.00,1.10,,,VSLB,CONC,ASPH
BN000102:0201.05,N000102:0198.9,201046,Gaza,BRDG,33.565410614,-24.9954299927,,,RIVR,9,50.00,,3.80,9.20,,,,SLAB,CONC,ASPH
BN000102:0201.86,N000102:0198.9,201861,Gaza,BRDG,33.5730209351,-24.9978199005,,,RIVR,9,50.00,,3.80,9.20,,,,SLAB,CONC,ASPH
BN000102:0202.61,N000102:0198.9,202606,Gaza,BRDG,33.580039978,-24.999879837,,,RIVR,9,50.00,5.6,3.10,9.50,,,,SLAB,CONC,ASPH
BN000102:0203.78,N000102:0198.9,203776,Gaza,BRDG,33.5908088684,-25.0037536621,,,RIVR,9,50.00,5,3.40,9.50,,,,SLAB,CONC,ASPH
BN000102:0204.30,N000102:0198.9,204298.296875,Gaza,BRDG,33.5955886841,-25.0055198669,,,RIVR,6,40.00,5.1,3.50,9.50,,,,SLAB,CONC,ASPH
BN000102:0204.81,N000102:0198.9,204811,Gaza,BRDG,33.6034698486,-25.0492191315,,,STRM,9,50.00,5,3.70,9.50,,,,SLAB,CONC,ASPH
BN000102:0205.06,N000102:0198.9,205061,Gaza,BRDG,33.6026992798,-25.007900238,,,RIVR,9,50.00,5,3.50,9.25,,,,SLAB,CONC,ASPH
BN000102:0205.74,N000102:0198.9,205743.296875,Gaza,BRDG,33.6089782715,-25.0101108551,,,RIVR,9,50.00,5,3.80,9.30,,,,SLAB,CONC,ASPH
BN000102:0206.30,N000102:0198.9,206299.296875,Gaza,BRDG,33.6140785217,-25.0752506256,,,RIVR,6,38.00,5.45,3.50,9.30,1.00,,,SLAB,CONC,ASPH
BN000102:0206.77,N000102:0198.9,206766,Gaza,BRDG,33.6343040466,-25.090549469,,,RIVR,9,50.00,5,3.50,9.20,,,,SLAB,CONC,ASPH
BN000102:0207.21,N000102:0198.9,207206,Gaza,BRDG,33.6222496033,-25.0153598785,,,RIVR,9,50.00,4.95,3.50,9.50,,,,SLAB,CONC,ASPH
BN000102:0207.67,N000102:0198.9,207666,Gaza,BRDG,33.6257095337,-25.0180492401,,,RIVR,6,38.00,5.5,3.50,9.50,,,,SLAB,CONC,ASPH
BN000102:0208.11,N000102:0198.9,208111.296875,Gaza,BRDG,33.6290588379,-25.0206508636,,,RIVR,9,50.00,5,3.60,9.50,,,,SLAB,CONC,ASPH
BN000102:0208.79,N000102:0208.7,208790,Gaza,BRDG,33.631729126,-25.0259208679,,,RIVR,3,210.00,36,6.70,7.20,2.95,,,CABL,CONC,ASPH
BN000102:0212.30,N000102:0208.7,212300,Gaza,BRDG,33.6489295959,-25.0531902313,,,RIVR,2,9.20,4.1,4.00,10.10,1.90,,,SLAB,CONC,ASPH
BN010102:0040.07,N010102:0036.9,40068,Gaza,BRDG,33.0904998779,-24.6794605255,,,RIVR,1,25.00,12.2,1.50,7.20,0.70,,,VSLB,CONC,ASPH
BN010102:0050.32,N010102:0036.9,50318,Gaza,BRDG,33.065410614,-24.590139389,,,STRM,1,8.50,5.5,0.60,7.20,0.80,,,BEAM,CONC,ASPH
BN010202:0025.15,N010202:0016.3,25149,Gaza,BRDG,33.6947517395,-24.8170890808,,,RIVR,2,18.80,5.5,5.50,6.00,1.50,,,SLAB,CONC,ASPH
BN022002:0020.55,N022002:0015.2,20554,Gaza,BRDG,33.4870681763,-24.8230991364,,,RIVR,7,64.00,7.5,5.20,6.10,0.60,,,SLAB,CONC,ASPH
BN022002:0020.93,N022002:0015.2,20929,Gaza,BRDG,33.4885101318,-24.8199996948,,,RIVR,2,9.00,4.4,4.60,6.00,0.70,,,CULV,CONC,ASPH
BN022002:0032.21,N022002:0024.8,32211,Gaza,BRDG,33.5429000854,-24.7463207245,,,RIVR,5,197.40,35,11.00,6.10,0.87,,,BEAM,CONC,ASPH
BN022102:0002.50,N022102:0000.0,2500,Gaza,BRDG,33.5271492004,-24.6868000031,,,RIVR,3,14.00,4.3,4.60,7.00,,,,CULV,CONC,ASPH
BN022102:0002.78,N022102:0000.0,2780,Gaza,BRDG,33.5120506287,-24.6808605194,,,RIVR,3,14.60,4.3,4.60,7.00,,,,CULV,CONC,ASPH
BN022102:0003.12,N022102:0000.0,3120,Gaza,BRDG,33.5103187561,-24.6782398224,,,RIVR,3,14.00,4.3,5.00,7.00,,,,CULV,CONC,ASPH
BN022102:0003.42,N022102:0000.0,3415,Gaza,BRDG,33.508769989,-24.6759700775,,,RIVR,3,12.40,4.2,4.00,6.90,,,,CULV,CONC,ASPH
BN022102:0003.81,N022102:0000.0,3805,Gaza,BRDG,33.5058517456,-24.674369812,,,RIVR,3,14.00,4.3,4.00,7.00,,,,CULV,CONC,ASPH
BN022102:0004.01,N022102:0000.0,4005,Gaza,BRDG,33.5039787292,-24.6738491058,,,RIVR,3,95.50,24.4,9.50,7.00,0.50,,,BEAM,CONC,ASPH
BN022102:0004.27,N022102:0000.0,4270,Gaza,BRDG,33.5018997192,-24.6724700928,,,STRM,3,14.70,,4.45,7.00,,,,CULV,CONC,ASPH
BN022102:0004.62,N022102:0000.0,4615,Gaza,BRDG,33.498588562,-24.6717605591,,,RIVR,3,14.00,4.3,4.30,6.95,,,,CULV,CONC,ASPH
BN022102:0004.96,N022102:0000.0,4955,Gaza,BRDG,33.4953384399,-24.6710605621,,,STRM,3,12.40,4.2,4.10,7.00,,,,CULV,CONC,ASPH
BN022102:0005.85,N022102:0000.0,5850,Gaza,BRDG,33.4869804382,-24.6729202271,,,STRM,3,12.70,4.2,4.00,7.00,,,,CULV,CONC,ASPH
BN022102:0006.22,N022102:0000.0,6215,Gaza,BRDG,33.483669281,-24.6742305756,,,STRM,3,14.00,4.2,4.70,7.00,,,,CULV,CONC,ASPH
BN022102:0006.43,N022102:0000.0,6430,Gaza,BRDG,33.4816894531,-24.6749305725,,,RIVR,7,63.00,8.5,6.50,6.70,,,,VSLB,CONC,ASPH
BN022102:0007.00,N022102:0000.0,6995,Gaza,BRDG,33.4761810303,-24.6754798889,,,STRM,3,14.00,4.2,5.20,7.00,,,,CULV,CONC,ASPH
BN022102:0007.32,N022102:0000.0,7315,Gaza,BRDG,33.4730186462,-24.6753997803,,,RIVR,7,68.00,8.5,4.50,6.68,0.50,,,VSLB,CONC,ASPH
BN022102:0008.02,N022102:0000.0,8020,Gaza,BRDG,33.4660797119,-24.6751708984,,,RIVR,3,12.40,4.3,4.00,6.95,,,,CULV,CONC,ASPH
BN022102:0015.63,N022102:0000.0,15625,Gaza,BRDG,33.3910293579,-24.6723003387,,,STRM,1,6.50,3.3,1.10,7.00,,,,CULV,CONC,ASPH
